model1,country1,model2,country2,symbol,industry,country,covariance,r_coeff,std1,std2,time
Gemini,US,Cohere,Canada,DTE.DE,comm,EU,4.394,0.9998934559457276,1.8867156648525503,1.8633303518163384,yearly
Gemini,US,Cohere,Canada,MBGYY,auto,EU,31.691,0.9994940687289389,4.997729884657633,5.075431016179809,yearly
Gemini,US,Cohere,Canada,IFNNY,tech,EU,102.62900000000002,0.9996035547911517,8.996082703043587,9.130169768410662,yearly
Gemini,US,Cohere,Canada,SPX,index,US,439479.70000000007,0.9999827708149148,587.2895706072092,598.6651818838307,yearly
Gemini,US,Cohere,Canada,FXI,index,China,67.53399999999999,0.9994290815405611,7.265448644096246,7.4404300950953095,yearly
Gemini,US,Deepseek,China,AMZN,tech,US,1251.0575999999999,0.9999985413077019,31.5695811818909,31.70290838393222,yearly
Gemini,US,Deepseek,China,GM,auto,US,166.02104999999997,0.9999978319350881,11.492088757053699,11.557266112710218,yearly
Gemini,US,Deepseek,China,T,comm,US,14.321750000000003,0.999989030012937,3.3807573116093392,3.3890411623348573,yearly
Gemini,US,Deepseek,China,BABA,tech,China,4794.369599999999,0.9999998655515321,61.71522936844681,62.148293620983665,yearly
Gemini,US,Deepseek,China,1211.HK,auto,China,13827.748,0.9999998267874181,104.80264118809222,105.55268637036197,yearly
Gemini,US,Deepseek,China,0941.HK,comm,China,93.72874999999998,0.9999979429139044,8.630643081485873,8.688014732952517,yearly
Gemini,US,Deepseek,China,DTE.DE,comm,EU,4.50125,0.9998330349284511,1.8867156648525503,1.9089263998384012,yearly
Gemini,US,Deepseek,China,MBGYY,auto,EU,31.316799999999997,0.9999882229257042,4.997729884657633,5.013023040042804,yearly
Gemini,US,Deepseek,China,IFNNY,tech,EU,101.84155000000003,0.9999892051166436,8.996082703043587,9.05662188677434,yearly
Gemini,US,Deepseek,China,SPX,index,US,432974.5681000001,0.9999958747432686,587.2895706072092,589.7960745884969,yearly
Gemini,US,Deepseek,China,FXI,index,China,66.48949999999998,0.9999959058214908,7.265448644096246,7.32120208708925,yearly
Gemini,US,Doubao,China,AMZN,tech,US,1330.47925,0.9969670534105141,31.5695811818909,33.81804252170726,yearly
Gemini,US,Doubao,China,GM,auto,US,177.9386,0.998636311401012,11.492088757053699,12.403773619346653,yearly
Gemini,US,Doubao,China,T,comm,US,14.938000000000002,0.9975686505733943,3.3807573116093392,3.5434446517477873,yearly
Gemini,US,Doubao,China,BABA,tech,China,5037.743549999999,0.9954139880286241,61.71522936844681,65.60394500333041,yearly
Gemini,US,Doubao,China,1211.HK,auto,China,14687.543000000001,0.9999252361570395,104.80264118809222,112.1242061287392,yearly
Gemini,US,Doubao,China,0941.HK,comm,China,108.44999999999997,0.9973595748861942,8.630643081485873,10.07916663221717,yearly
Gemini,US,Doubao,China,DTE.DE,comm,EU,6.977300000000001,0.981508628532215,1.8867156648525503,3.0142329040736056,yearly
Gemini,US,Doubao,China,MBGYY,auto,EU,32.82065,0.999053042326195,4.997729884657633,5.258669033129961,yearly
Gemini,US,Doubao,China,IFNNY,tech,EU,111.2909,0.9993761945598452,8.996082703043587,9.903009643537665,yearly
Gemini,US,Doubao,China,SPX,index,US,413612.39440000005,0.9985901198956164,587.2895706072092,564.2141557954744,yearly
Gemini,US,Doubao,China,FXI,index,China,77.22589999999997,0.9989886256844833,7.265448644096246,8.5119680450528,yearly
Gemini,US,Qwen,China,AMZN,tech,US,-592.6361850000001,-0.32331662836294683,31.5695811818909,46.44952641308628,yearly
Gemini,US,Qwen,China,GM,auto,US,165.59070500000004,0.9585463467791226,11.492088757053699,12.025796605630749,yearly
Gemini,US,Qwen,China,T,comm,US,-2.5643500000000063,-0.27611532793827753,3.3807573116093392,2.1976714950146667,yearly
Gemini,US,Qwen,China,BABA,tech,China,-2447.871595,-0.447161847826851,61.71522936844681,70.96129463306035,yearly
Gemini,US,Qwen,China,1211.HK,auto,China,14089.291200000001,0.9999861671326032,104.80264118809222,107.55061848264751,yearly
Gemini,US,Qwen,China,0941.HK,comm,China,100.80049999999999,0.9990091986767651,8.630643081485873,9.352765152616632,yearly
Gemini,US,Qwen,China,DTE.DE,comm,EU,3.320225,0.9442121707943434,1.8867156648525503,1.4910130784134656,yearly
Gemini,US,Qwen,China,MBGYY,auto,EU,-5.94252,-0.17536671157027045,4.997729884657633,5.4242625305197025,yearly
Gemini,US,Qwen,China,IFNNY,tech,EU,3.516365000000003,0.07318783689369612,8.996082703043587,4.272593591719203,yearly
Gemini,US,Qwen,China,SPX,index,US,-9401.894904999936,-0.023665121435423264,587.2895706072092,541.1832587802398,yearly
Gemini,US,Qwen,China,FXI,index,China,57.789364999999975,0.7812655680510117,7.265448644096246,8.14473179423362,yearly
GPT,US,Claude,US,AMZN,tech,US,30.185940000000116,0.025221975887302836,31.5695811818909,30.32820904702419,yearly
GPT,US,Claude,US,GM,auto,US,-90.787805,-0.5898306569867751,11.492088757053699,10.714975688259868,yearly
GPT,US,Claude,US,T,comm,US,19.489800000000002,0.7912670323761641,3.3807573116093392,5.828546988744278,yearly
GPT,US,Claude,US,BABA,tech,China,3455.0153950000004,0.6463685254506766,61.71522936844681,69.28949975284856,yearly
GPT,US,Claude,US,1211.HK,auto,China,5279.9975,0.6467944796805027,104.80264118809222,62.313934236252486,yearly
GPT,US,Claude,US,0941.HK,comm,China,17.126999999999974,0.2432634674301205,8.777812939451373,6.416645852780095,yearly
GPT,US,Claude,US,DTE.DE,comm,EU,4.318614999999999,0.7903789392601663,1.8867156648525503,2.31682196122188,yearly
GPT,US,Claude,US,MBGYY,auto,EU,-19.764169999999996,-0.6061906931844044,4.997729884657633,5.218990707023725,yearly
GPT,US,Claude,US,IFNNY,tech,EU,-8.32820499999999,-0.07796662949990532,8.996082703043587,9.499028581912993,yearly
GPT,US,Claude,US,SPX,index,US,283241.99563,0.5627657389985905,587.2895706072092,685.5950830803849,yearly
GPT,US,Claude,US,FXI,index,China,60.01347499999997,0.7885292989787953,7.265448644096246,8.380279231624682,yearly
GPT,US,Gemini,US,AMZN,tech,US,1245.79807,1.0,31.5695811818909,31.5695811818909,yearly
GPT,US,Gemini,US,GM,auto,US,165.08513000000002,0.9999999999999998,11.492088757053699,11.492088757053699,yearly
GPT,US,Gemini,US,T,comm,US,14.286900000000006,1.0,3.3807573116093392,3.3807573116093392,yearly
GPT,US,Gemini,US,BABA,tech,China,4760.96192,1.0,61.71522936844681,61.71522936844681,yearly
GPT,US,Gemini,US,1211.HK,auto,China,13729.492000000004,1.0,104.80264118809222,104.80264118809222,yearly
GPT,US,Gemini,US,0941.HK,comm,China,94.35874999999997,0.9964205772842109,8.777812939451373,8.630643081485873,yearly
GPT,US,Gemini,US,DTE.DE,comm,EU,4.449620000000001,1.0,1.8867156648525503,1.8867156648525503,yearly
GPT,US,Gemini,US,MBGYY,auto,EU,31.221629999999994,1.0,4.997729884657633,4.997729884657633,yearly
GPT,US,Gemini,US,IFNNY,tech,EU,101.16188000000001,0.9999999999999998,8.996082703043587,8.996082703043587,yearly
GPT,US,Gemini,US,SPX,index,US,431136.2996800002,1.0,587.2895706072092,587.2895706072092,yearly
GPT,US,Gemini,US,FXI,index,China,65.98342999999997,1.0,7.265448644096246,7.265448644096246,yearly
GPT,US,Mistral,EU,AMZN,tech,US,1283.8132062382551,0.999374589011366,31.5695811818909,32.553276198043854,yearly
GPT,US,Mistral,EU,GM,auto,US,174.70604817211154,0.9979539351501148,11.492088757053699,12.186765672484977,yearly
GPT,US,Mistral,EU,T,comm,US,16.032250391681174,0.9954504756139664,3.3807573116093392,3.811104170152689,yearly
GPT,US,Mistral,EU,BABA,tech,China,4428.3981455359535,0.9947374516758394,61.71522936844681,57.707974398557006,yearly
GPT,US,Mistral,EU,1211.HK,auto,China,13691.483897828013,0.9983051757143727,104.80264118809222,104.68994137059846,yearly
GPT,US,Mistral,EU,0941.HK,comm,China,91.80939554671609,0.9838964867815012,8.777812939451373,8.504355057741122,yearly
GPT,US,Mistral,EU,DTE.DE,comm,EU,3.9528687008422145,0.9715841799139454,1.8867156648525503,1.725104809725268,yearly
GPT,US,Mistral,EU,MBGYY,auto,EU,33.04556571670605,0.9988952858981172,4.997729884657633,5.295542217101687,yearly
GPT,US,Mistral,EU,IFNNY,tech,EU,96.42210604028594,0.9990118085671855,8.996082703043587,8.583067717528275,yearly
GPT,US,Mistral,EU,SPX,index,US,437029.716945619,0.9767043974300815,587.2895706072092,609.516580899511,yearly
GPT,US,Mistral,EU,FXI,index,China,66.43636766173788,0.9947549523135835,7.265448644096246,7.35389322103772,yearly
GPT,US,Cohere,Canada,AMZN,tech,US,1254.3033500000001,0.9998396681280605,31.5695811818909,31.790209184590157,yearly
GPT,US,Cohere,Canada,GM,auto,US,167.85745000000003,0.9997754584786127,11.492088757053699,11.68770293941457,yearly
GPT,US,Cohere,Canada,T,comm,US,14.457000000000004,0.9995261191125434,3.3807573116093392,3.4226305672683988,yearly
GPT,US,Cohere,Canada,BABA,tech,China,4789.7252499999995,0.9999914244449848,61.71522936844681,62.088614093084736,yearly
GPT,US,Cohere,Canada,1211.HK,auto,China,13830.876000000002,0.9999829782518878,104.80264118809222,105.57834247609688,yearly
GPT,US,Cohere,Canada,0941.HK,comm,China,96.02499999999998,0.9951542218381861,8.777812939451373,8.794225378053488,yearly
GPT,US,Cohere,Canada,DTE.DE,comm,EU,4.394,0.9998934559457276,1.8867156648525503,1.8633303518163384,yearly
GPT,US,Cohere,Canada,MBGYY,auto,EU,31.691,0.9994940687289389,4.997729884657633,5.075431016179809,yearly
GPT,US,Cohere,Canada,IFNNY,tech,EU,102.62900000000002,0.9996035547911517,8.996082703043587,9.130169768410662,yearly
GPT,US,Cohere,Canada,SPX,index,US,439479.70000000007,0.9999827708149148,587.2895706072092,598.6651818838307,yearly
GPT,US,Cohere,Canada,FXI,index,China,67.53399999999999,0.9994290815405611,7.265448644096246,7.4404300950953095,yearly
GPT,US,Deepseek,China,AMZN,tech,US,1251.0575999999999,0.9999985413077019,31.5695811818909,31.70290838393222,yearly
GPT,US,Deepseek,China,GM,auto,US,166.02104999999997,0.9999978319350881,11.492088757053699,11.557266112710218,yearly
GPT,US,Deepseek,China,T,comm,US,14.321750000000003,0.999989030012937,3.3807573116093392,3.3890411623348573,yearly
GPT,US,Deepseek,China,BABA,tech,China,4794.369599999999,0.9999998655515321,61.71522936844681,62.148293620983665,yearly
GPT,US,Deepseek,China,1211.HK,auto,China,13827.748,0.9999998267874181,104.80264118809222,105.55268637036197,yearly
GPT,US,Deepseek,China,0941.HK,comm,China,94.97374999999997,0.9962921376208876,8.777812939451373,8.688014732952517,yearly
GPT,US,Deepseek,China,DTE.DE,comm,EU,4.50125,0.9998330349284511,1.8867156648525503,1.9089263998384012,yearly
GPT,US,Deepseek,China,MBGYY,auto,EU,31.316799999999997,0.9999882229257042,4.997729884657633,5.013023040042804,yearly
GPT,US,Deepseek,China,IFNNY,tech,EU,101.84155000000003,0.9999892051166436,8.996082703043587,9.05662188677434,yearly
GPT,US,Deepseek,China,SPX,index,US,432974.5681000001,0.9999958747432686,587.2895706072092,589.7960745884969,yearly
GPT,US,Deepseek,China,FXI,index,China,66.48949999999998,0.9999959058214908,7.265448644096246,7.32120208708925,yearly
GPT,US,Doubao,China,AMZN,tech,US,1330.47925,0.9969670534105141,31.5695811818909,33.81804252170726,yearly
GPT,US,Doubao,China,GM,auto,US,177.9386,0.998636311401012,11.492088757053699,12.403773619346653,yearly
GPT,US,Doubao,China,T,comm,US,14.938000000000002,0.9975686505733943,3.3807573116093392,3.5434446517477873,yearly
GPT,US,Doubao,China,BABA,tech,China,5037.743549999999,0.9954139880286241,61.71522936844681,65.60394500333041,yearly
GPT,US,Doubao,China,1211.HK,auto,China,14687.543000000001,0.9999252361570395,104.80264118809222,112.1242061287392,yearly
GPT,US,Doubao,China,0941.HK,comm,China,109.63999999999999,0.9913980655651867,8.777812939451373,10.07916663221717,yearly
GPT,US,Doubao,China,DTE.DE,comm,EU,6.977300000000001,0.981508628532215,1.8867156648525503,3.0142329040736056,yearly
GPT,US,Doubao,China,MBGYY,auto,EU,32.82065,0.999053042326195,4.997729884657633,5.258669033129961,yearly
GPT,US,Doubao,China,IFNNY,tech,EU,111.2909,0.9993761945598452,8.996082703043587,9.903009643537665,yearly
GPT,US,Doubao,China,SPX,index,US,413612.39440000005,0.9985901198956164,587.2895706072092,564.2141557954744,yearly
GPT,US,Doubao,China,FXI,index,China,77.22589999999997,0.9989886256844833,7.265448644096246,8.5119680450528,yearly
GPT,US,Qwen,China,AMZN,tech,US,-592.6361850000001,-0.32331662836294683,31.5695811818909,46.44952641308628,yearly
GPT,US,Qwen,China,GM,auto,US,165.59070500000004,0.9585463467791226,11.492088757053699,12.025796605630749,yearly
GPT,US,Qwen,China,T,comm,US,-2.5643500000000063,-0.27611532793827753,3.3807573116093392,2.1976714950146667,yearly
GPT,US,Qwen,China,BABA,tech,China,-2447.871595,-0.447161847826851,61.71522936844681,70.96129463306035,yearly
GPT,US,Qwen,China,1211.HK,auto,China,14089.291200000001,0.9999861671326032,104.80264118809222,107.55061848264751,yearly
GPT,US,Qwen,China,0941.HK,comm,China,101.81125,0.9921090371977572,8.777812939451373,9.352765152616632,yearly
GPT,US,Qwen,China,DTE.DE,comm,EU,3.320225,0.9442121707943434,1.8867156648525503,1.4910130784134656,yearly
GPT,US,Qwen,China,MBGYY,auto,EU,-5.94252,-0.17536671157027045,4.997729884657633,5.4242625305197025,yearly
GPT,US,Qwen,China,IFNNY,tech,EU,3.516365000000003,0.07318783689369612,8.996082703043587,4.272593591719203,yearly
GPT,US,Qwen,China,SPX,index,US,-9401.894904999936,-0.023665121435423264,587.2895706072092,541.1832587802398,yearly
GPT,US,Qwen,China,FXI,index,China,57.789364999999975,0.7812655680510117,7.265448644096246,8.14473179423362,yearly
Mistral,EU,Claude,US,AMZN,tech,US,32.64047769247594,0.02644874229645916,32.553276198043854,30.32820904702419,yearly
Mistral,EU,Claude,US,GM,auto,US,-98.02507447019363,-0.6005477128568393,12.186765672484977,10.714975688259868,yearly
Mistral,EU,Claude,US,T,comm,US,20.446465625314243,0.7363717382270731,3.811104170152689,5.828546988744278,yearly
Mistral,EU,Claude,US,BABA,tech,China,2901.2258845628958,0.5804546226695243,57.707974398557006,69.28949975284856,yearly
Mistral,EU,Claude,US,1211.HK,auto,China,5173.728834692599,0.6344589403433605,104.68994137059846,62.313934236252486,yearly
Mistral,EU,Claude,US,0941.HK,comm,China,13.154055862147567,0.19284137291460776,8.504355057741122,6.416645852780095,yearly
Mistral,EU,Claude,US,DTE.DE,comm,EU,4.088336581988362,0.8183300187495852,1.725104809725268,2.31682196122188,yearly
Mistral,EU,Claude,US,MBGYY,auto,EU,-20.783789241925312,-0.6016137568991018,5.295542217101687,5.218990707023725,yearly
Mistral,EU,Claude,US,IFNNY,tech,EU,-6.56804862310139,-0.0644472829845302,8.583067717528275,9.499028581912993,yearly
Mistral,EU,Claude,US,SPX,index,US,211201.8393803166,0.4043286023166782,609.516580899511,685.5950830803849,yearly
Mistral,EU,Claude,US,FXI,index,China,60.25718344898419,0.7822093551042111,7.35389322103772,8.380279231624682,yearly
Mistral,EU,Gemini,US,AMZN,tech,US,1283.8132062382551,0.999374589011366,32.553276198043854,31.5695811818909,yearly
Mistral,EU,Gemini,US,GM,auto,US,174.70604817211154,0.9979539351501148,12.186765672484977,11.492088757053699,yearly
Mistral,EU,Gemini,US,T,comm,US,16.032250391681174,0.9954504756139664,3.811104170152689,3.3807573116093392,yearly
Mistral,EU,Gemini,US,BABA,tech,China,4428.3981455359535,0.9947374516758394,57.707974398557006,61.71522936844681,yearly
Mistral,EU,Gemini,US,1211.HK,auto,China,13691.483897828013,0.9983051757143727,104.68994137059846,104.80264118809222,yearly
Mistral,EU,Gemini,US,0941.HK,comm,China,90.55562523659233,0.9870084707767458,8.504355057741122,8.630643081485873,yearly
Mistral,EU,Gemini,US,DTE.DE,comm,EU,3.9528687008422145,0.9715841799139454,1.725104809725268,1.8867156648525503,yearly
Mistral,EU,Gemini,US,MBGYY,auto,EU,33.04556571670605,0.9988952858981172,5.295542217101687,4.997729884657633,yearly
Mistral,EU,Gemini,US,IFNNY,tech,EU,96.42210604028594,0.9990118085671855,8.583067717528275,8.996082703043587,yearly
Mistral,EU,Gemini,US,SPX,index,US,437029.716945619,0.9767043974300814,609.516580899511,587.2895706072092,yearly
Mistral,EU,Gemini,US,FXI,index,China,66.43636766173788,0.9947549523135835,7.35389322103772,7.265448644096246,yearly
Mistral,EU,GPT,US,AMZN,tech,US,1283.8132062382551,0.999374589011366,32.553276198043854,31.5695811818909,yearly
Mistral,EU,GPT,US,GM,auto,US,174.70604817211154,0.9979539351501148,12.186765672484977,11.492088757053699,yearly
Mistral,EU,GPT,US,T,comm,US,16.032250391681174,0.9954504756139664,3.811104170152689,3.3807573116093392,yearly
Mistral,EU,GPT,US,BABA,tech,China,4428.3981455359535,0.9947374516758394,57.707974398557006,61.71522936844681,yearly
Mistral,EU,GPT,US,1211.HK,auto,China,13691.483897828013,0.9983051757143727,104.68994137059846,104.80264118809222,yearly
Mistral,EU,GPT,US,0941.HK,comm,China,91.80939554671609,0.9838964867815013,8.504355057741122,8.777812939451373,yearly
Mistral,EU,GPT,US,DTE.DE,comm,EU,3.9528687008422145,0.9715841799139454,1.725104809725268,1.8867156648525503,yearly
Mistral,EU,GPT,US,MBGYY,auto,EU,33.04556571670605,0.9988952858981172,5.295542217101687,4.997729884657633,yearly
Mistral,EU,GPT,US,IFNNY,tech,EU,96.42210604028594,0.9990118085671855,8.583067717528275,8.996082703043587,yearly
Mistral,EU,GPT,US,SPX,index,US,437029.716945619,0.9767043974300814,609.516580899511,587.2895706072092,yearly
Mistral,EU,GPT,US,FXI,index,China,66.43636766173788,0.9947549523135835,7.35389322103772,7.265448644096246,yearly
Mistral,EU,Cohere,Canada,AMZN,tech,US,1291.9667176507737,0.9987417946320225,32.553276198043854,31.790209184590157,yearly
Mistral,EU,Cohere,Canada,GM,auto,US,177.64320160246402,0.9977482007823487,12.186765672484977,11.68770293941457,yearly
Mistral,EU,Cohere,Canada,T,comm,US,16.180730668629607,0.9923783286953121,3.811104170152689,3.4226305672683988,yearly
Mistral,EU,Cohere,Canada,BABA,tech,China,4456.494200758149,0.9950285371506777,57.707974398557006,62.088614093084736,yearly
Mistral,EU,Cohere,Canada,1211.HK,auto,China,13791.218608331952,0.9981891238220758,104.68994137059846,105.57834247609688,yearly
Mistral,EU,Cohere,Canada,0941.HK,comm,China,92.23284027458875,0.9865897395484401,8.504355057741122,8.794225378053488,yearly
Mistral,EU,Cohere,Canada,DTE.DE,comm,EU,3.910213142763164,0.973161846624971,1.725104809725268,1.8633303518163384,yearly
Mistral,EU,Cohere,Canada,MBGYY,auto,EU,33.50712615980524,0.9973413005538057,5.295542217101687,5.075431016179809,yearly
Mistral,EU,Cohere,Canada,IFNNY,tech,EU,97.78142406498647,0.9982169797382406,8.583067717528275,9.130169768410662,yearly
Mistral,EU,Cohere,Canada,SPX,index,US,445308.0573585136,0.9762948882178714,609.516580899511,598.6651818838307,yearly
Mistral,EU,Cohere,Canada,FXI,index,China,67.9636973130674,0.9936916116449261,7.35389322103772,7.4404300950953095,yearly
Mistral,EU,Deepseek,China,AMZN,tech,US,1289.2671747309762,0.9993994447865462,32.553276198043854,31.70290838393222,yearly
Mistral,EU,Deepseek,China,GM,auto,US,175.70041591752974,0.9979739444766518,12.186765672484977,11.557266112710218,yearly
Mistral,EU,Deepseek,China,T,comm,US,16.06489823194962,0.9950394567928832,3.811104170152689,3.3890411623348573,yearly
Mistral,EU,Deepseek,China,BABA,tech,China,4459.234283141737,0.9946842422675533,57.707974398557006,62.148293620983665,yearly
Mistral,EU,Deepseek,China,1211.HK,auto,China,13789.92934944532,0.998338410675744,104.68994137059846,105.55268637036197,yearly
Mistral,EU,Deepseek,China,0941.HK,comm,China,91.136454241166,0.9867796450629346,8.504355057741122,8.688014732952517,yearly
Mistral,EU,Deepseek,China,DTE.DE,comm,EU,4.010520766541685,0.9742851571335653,1.725104809725268,1.9089263998384012,yearly
Mistral,EU,Deepseek,China,MBGYY,auto,EU,33.15345424537537,0.999099256407055,5.295542217101687,5.013023040042804,yearly
Mistral,EU,Deepseek,China,IFNNY,tech,EU,97.05464394882912,0.9988436945106358,8.583067717528275,9.05662188677434,yearly
Mistral,EU,Deepseek,China,SPX,index,US,439126.7051778937,0.9772201964467532,609.516580899511,589.7960745884969,yearly
Mistral,EU,Deepseek,China,FXI,index,China,66.96139755095844,0.9949809866657711,7.35389322103772,7.32120208708925,yearly
Mistral,EU,Doubao,China,AMZN,tech,US,1373.1004617728458,0.9978129391037426,32.553276198043854,33.81804252170726,yearly
Mistral,EU,Doubao,China,GM,auto,US,188.3274588525899,0.9966928470126744,12.186765672484977,12.403773619346653,yearly
Mistral,EU,Doubao,China,T,comm,US,16.668778646755587,0.987454954584296,3.811104170152689,3.5434446517477873,yearly
Mistral,EU,Doubao,China,BABA,tech,China,4659.531970460056,0.9846151108336189,57.707974398557006,65.60394500333041,yearly
Mistral,EU,Doubao,China,1211.HK,auto,China,14653.969487893486,0.9987135270290224,104.68994137059846,112.1242061287392,yearly
Mistral,EU,Doubao,China,0941.HK,comm,China,104.64376690389497,0.9766463758616849,8.504355057741122,10.07916663221717,yearly
Mistral,EU,Doubao,China,DTE.DE,comm,EU,5.944267430617142,0.914525952722435,1.725104809725268,3.0142329040736056,yearly
Mistral,EU,Doubao,China,MBGYY,auto,EU,34.80678387746726,0.9999254235230255,5.295542217101687,5.258669033129961,yearly
Mistral,EU,Doubao,China,IFNNY,tech,EU,106.17156872062526,0.9992829565847969,8.583067717528275,9.903009643537665,yearly
Mistral,EU,Doubao,China,SPX,index,US,418717.23680354696,0.9740501639284407,609.516580899511,564.2141557954744,yearly
Mistral,EU,Doubao,China,FXI,index,China,77.79825726725,0.9942888092554711,7.35389322103772,8.5119680450528,yearly
Mistral,EU,Qwen,China,AMZN,tech,US,-574.7417436074286,-0.30407921453881404,32.553276198043854,46.44952641308628,yearly
Mistral,EU,Qwen,China,GM,auto,US,175.3445133071473,0.9571496681069529,12.186765672484977,12.025796605630749,yearly
Mistral,EU,Qwen,China,T,comm,US,-3.0929093025384926,-0.2954225054034811,3.811104170152689,2.1976714950146667,yearly
Mistral,EU,Qwen,China,BABA,tech,China,-2395.1137332890894,-0.46790616485187814,57.707974398557006,70.96129463306035,yearly
Mistral,EU,Qwen,China,1211.HK,auto,China,14051.13737576297,0.9983517833344332,104.68994137059846,107.55061848264751,yearly
Mistral,EU,Qwen,China,0941.HK,comm,China,97.97171708254587,0.9853925932995475,8.504355057741122,9.352765152616632,yearly
Mistral,EU,Qwen,China,DTE.DE,comm,EU,2.961613065690378,0.921130930123796,1.725104809725268,1.4910130784134656,yearly
Mistral,EU,Qwen,China,MBGYY,auto,EU,-5.915300535853804,-0.16474629858499096,5.295542217101687,5.4242625305197025,yearly
Mistral,EU,Qwen,China,IFNNY,tech,EU,2.270285189038839,0.049526345058490406,8.583067717528275,4.272593591719203,yearly
Mistral,EU,Qwen,China,SPX,index,US,-1949.0423619936337,-0.004726954126677729,609.516580899511,541.1832587802398,yearly
Mistral,EU,Qwen,China,FXI,index,China,59.73323217272524,0.7978328149692652,7.35389322103772,8.14473179423362,yearly
Cohere,Canada,Claude,US,AMZN,tech,US,15.522450000000063,0.012879829263187162,31.790209184590157,30.32820904702419,yearly
Cohere,Canada,Claude,US,GM,auto,US,-94.10594999999999,-0.6011553485770129,11.68770293941457,10.714975688259868,yearly
Cohere,Canada,Claude,US,T,comm,US,20.087250000000004,0.805545628129722,3.4226305672683988,5.828546988744278,yearly
Cohere,Canada,Claude,US,BABA,tech,China,3461.0409999999993,0.6436019322268995,62.088614093084736,69.28949975284856,yearly
Cohere,Canada,Claude,US,1211.HK,auto,China,5338.296749999999,0.6491315052824255,105.57834247609688,62.313934236252486,yearly
Cohere,Canada,Claude,US,0941.HK,comm,China,10.442299999999985,0.14804048223655647,8.794225378053488,6.416645852780095,yearly
Cohere,Canada,Claude,US,DTE.DE,comm,EU,4.3119999999999985,0.799072564341205,1.8633303518163384,2.31682196122188,yearly
Cohere,Canada,Claude,US,MBGYY,auto,EU,-19.729,-0.5958481659592092,5.075431016179809,5.218990707023725,yearly
Cohere,Canada,Claude,US,IFNNY,tech,EU,-7.601499999999991,-0.07011827759406711,9.130169768410662,9.499028581912993,yearly
Cohere,Canada,Claude,US,SPX,index,US,290715.19999999995,0.5666384379955434,598.6651818838307,685.5950830803849,yearly
Cohere,Canada,Claude,US,FXI,index,China,62.897499999999994,0.8069875609144985,7.4404300950953095,8.380279231624682,yearly
Cohere,Canada,Gemini,US,AMZN,tech,US,1254.3033500000001,0.9998396681280606,31.790209184590157,31.5695811818909,yearly
Cohere,Canada,Gemini,US,GM,auto,US,167.85745000000003,0.9997754584786126,11.68770293941457,11.492088757053699,yearly
Cohere,Canada,Gemini,US,T,comm,US,14.457000000000004,0.9995261191125435,3.4226305672683988,3.3807573116093392,yearly
Cohere,Canada,Gemini,US,BABA,tech,China,4789.7252499999995,0.9999914244449848,62.088614093084736,61.71522936844681,yearly
Cohere,Canada,Gemini,US,1211.HK,auto,China,13830.876000000002,0.9999829782518876,105.57834247609688,104.80264118809222,yearly
Cohere,Canada,Gemini,US,0941.HK,comm,China,94.83999999999997,0.9996334587358401,8.794225378053488,8.630643081485873,yearly
Cohere,Canada,Gemini,US,DTE.DE,comm,EU,4.394,0.9998934559457275,1.8633303518163384,1.8867156648525503,yearly
Cohere,Canada,Gemini,US,MBGYY,auto,EU,31.691,0.9994940687289389,5.075431016179809,4.997729884657633,yearly
Cohere,Canada,Gemini,US,IFNNY,tech,EU,102.62900000000002,0.9996035547911517,9.130169768410662,8.996082703043587,yearly
Cohere,Canada,Gemini,US,SPX,index,US,439479.70000000007,0.9999827708149149,598.6651818838307,587.2895706072092,yearly
Cohere,Canada,Gemini,US,FXI,index,China,67.53399999999999,0.9994290815405611,7.4404300950953095,7.265448644096246,yearly
Cohere,Canada,GPT,US,AMZN,tech,US,1254.3033500000001,0.9998396681280606,31.790209184590157,31.5695811818909,yearly
Cohere,Canada,GPT,US,GM,auto,US,167.85745000000003,0.9997754584786126,11.68770293941457,11.492088757053699,yearly
Cohere,Canada,GPT,US,T,comm,US,14.457000000000004,0.9995261191125435,3.4226305672683988,3.3807573116093392,yearly
Cohere,Canada,GPT,US,BABA,tech,China,4789.7252499999995,0.9999914244449848,62.088614093084736,61.71522936844681,yearly
Cohere,Canada,GPT,US,1211.HK,auto,China,13830.876000000002,0.9999829782518876,105.57834247609688,104.80264118809222,yearly
Cohere,Canada,GPT,US,0941.HK,comm,China,96.02499999999998,0.9951542218381861,8.794225378053488,8.777812939451373,yearly
Cohere,Canada,GPT,US,DTE.DE,comm,EU,4.394,0.9998934559457275,1.8633303518163384,1.8867156648525503,yearly
Cohere,Canada,GPT,US,MBGYY,auto,EU,31.691,0.9994940687289389,5.075431016179809,4.997729884657633,yearly
Cohere,Canada,GPT,US,IFNNY,tech,EU,102.62900000000002,0.9996035547911517,9.130169768410662,8.996082703043587,yearly
Cohere,Canada,GPT,US,SPX,index,US,439479.70000000007,0.9999827708149149,598.6651818838307,587.2895706072092,yearly
Cohere,Canada,GPT,US,FXI,index,China,67.53399999999999,0.9994290815405611,7.4404300950953095,7.265448644096246,yearly
Cohere,Canada,Mistral,EU,AMZN,tech,US,1291.9667176507737,0.9987417946320224,31.790209184590157,32.553276198043854,yearly
Cohere,Canada,Mistral,EU,GM,auto,US,177.64320160246402,0.9977482007823487,11.68770293941457,12.186765672484977,yearly
